Metric,HitRate,NDCG
15,0.4178,0.2295871705711385
20,0.4583,0.2391761751924621
5,0.2669,0.18354335382733797
10,0.361,0.21398261158802948
15,0.4202,0.22959837400048044
20,0.4588,0.2387224553765175
5,0.2687,0.18505463008223058
10,0.3616,0.215118766482119
15,0.4193,0.23036158488520697
20,0.4598,0.23994241920539516
5,0.2695,0.18588557545379866
10,0.3645,0.21661179715172288
15,0.4228,0.23203351675904327
20,0.4606,0.24097276964747225
5,0.2673,0.18333063080438775
10,0.3608,0.21357734775376294
15,0.4176,0.2285967423897183
20,0.4606,0.23876169814142595
5,0.2686,0.1850564109507607
10,0.3624,0.21541574952353554
15,0.4184,0.23025025469525418
20,0.4589,0.2398213332549131
5,0.2691,0.1856315931058997
10,0.3648,0.21659997934347075
15,0.419,0.2309257582315884
20,0.4587,0.24032376373434072
5,0.2699,0.18629089460404377
10,0.3658,0.21730932701871275
15,0.4211,0.23192100229798962
20,0.4594,0.24096973154150123
5,0.2725,0.1872279227314814
10,0.3658,0.21738435168774262
15,0.4189,0.23141656392384166
20,0.4603,0.24120664060821145
5,0.271,0.18616363488732166
10,0.3644,0.2164354709422982
15,0.4192,0.23094529156394916
20,0.4601,0.2406115347057443
