Metric,HitRate,NDCG
15,0.3203,0.1568258913217661
20,0.3688,0.16826854416375125
5,0.1697,0.11142011731935929
10,0.2567,0.13939282022980254
15,0.3204,0.1562493818712335
20,0.3686,0.16762008405436016
5,0.169,0.11082137705790979
10,0.2572,0.13930756706924377
15,0.3189,0.15564381291607068
20,0.3699,0.16769424097496402
5,0.1695,0.11110607985570671
10,0.258,0.13963901680486523
15,0.3198,0.15599934946166774
20,0.3708,0.16803912483190087
5,0.1692,0.1111015892483476
10,0.2576,0.13963111111683396
15,0.3191,0.1559099886701475
20,0.3687,0.16763121441403925
