Metric,HitRate,NDCG
15,0.4419,0.21318743806600896
20,0.507,0.22854204189271285
5,0.2304,0.15109658926753416
10,0.3518,0.1902299944725742
15,0.4398,0.21349782309357712
20,0.5028,0.22837058007369218
5,0.2332,0.15269111221603288
10,0.356,0.19214072396564708
15,0.4387,0.21404046345602173
20,0.5038,0.2294171053344221
5,0.2292,0.15184435469452118
10,0.3565,0.19283895350687402
15,0.4397,0.21482773976689767
20,0.5067,0.23065390919740786
5,0.2307,0.15267201416837306
10,0.3546,0.19272267154811393
15,0.4411,0.21559644016198282
20,0.5078,0.23134528691697137
5,0.2287,0.15173275622022497
10,0.3547,0.192394373343003
15,0.4388,0.2146145413592352
20,0.5056,0.23038235410322555
5,0.2328,0.1540213323221463
10,0.3568,0.19398415373470376
15,0.4425,0.216627957104013
20,0.5085,0.23219081212542106
5,0.234,0.154214506274251
10,0.3583,0.19427222600249117
15,0.4424,0.2165285313896348
20,0.5098,0.23244037508319912
5,0.2302,0.1521245510644209
10,0.3575,0.1931636510144766
15,0.4391,0.21473688761823104
20,0.5068,0.2307425471000178
5,0.2332,0.15401296552815802
10,0.3561,0.19360206268042726
15,0.439,0.21553425060283435
20,0.5091,0.23207990949478022
5,0.234,0.1538762391836449
10,0.3559,0.1931781456241805
15,0.4415,0.21576959559743628
20,0.5098,0.23191451121088363
5,0.2336,0.15437844609045423
10,0.3558,0.1937811541566935
15,0.4408,0.2161973663326316
20,0.5111,0.23280960466307565
5,0.2333,0.1551047815528187
10,0.3571,0.19508105156648345
15,0.4429,0.21774923223522952
20,0.512,0.23406438507800587
